start_time,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total
1740772800000,2025-02-28 20:00:00,0.17120464,0.64184729,14.5233296,15.06600789
1740776400000,2025-02-28 21:00:00,0.24946511,0.59534366,8.59128773,8.73127888
1740780000000,2025-02-28 22:00:00,0.33171943,0.43668786,19.43133594,19.90316601
1740783600000,2025-02-28 23:00:00,0.06630353,0.42943427,3.28159335,3.51408698
1740787200000,2025-03-01 00:00:00,0.02911616,0.22431418,1.77055654,2.64957021
1740790800000,2025-03-01 01:00:00,2.65704968,0.55260924,269.24064452,271.01906714
1740794400000,2025-03-01 02:00:00,0.50677629,0.57309069,57.42945174,58.78604969
1740798000000,2025-03-01 03:00:00,0.98895233,0.68991179,174.37949984,179.98932394
1740801600000,2025-03-01 04:00:00,0.18036834,0.68004082,11.87477635,12.26504687
1740805200000,2025-03-01 05:00:00,0.54764047,0.71088669,95.48520078,101.31348764
1740808800000,2025-03-01 06:00:00,0.06841377,0.71118815,3.26211478,3.69434346
1740812400000,2025-03-01 07:00:00,0.33355011,0.75467871,37.06835254,42.02731446
1740816000000,2025-03-01 08:00:00,0.12453735,0.39289124,8.83777163,10.21206245
1740819600000,2025-03-01 09:00:00,0.17448638,0.34542125,5.10175684,5.23459144
1740823200000,2025-03-01 10:00:00,0.08916311,0.21687993,6.49772933,7.22221158
1740826800000,2025-03-01 11:00:00,0.67258958,0.28719725,44.3303009,45.06350172
1740830400000,2025-03-01 12:00:00,0.45242273,0.27359472,33.41288965,34.83655005
1740834000000,2025-03-01 13:00:00,0.12501936,0.28168123,12.95091096,14.50224568
1740837600000,2025-03-01 14:00:00,0.09166173,0.24712575,8.97737204,12.64931895
1740841200000,2025-03-01 15:00:00,0.14784898,0.25045598,7.16253642,7.39244913
1740844800000,2025-03-01 16:00:00,0.14142497,0.24573292,14.81891755,18.10239607
1740848400000,2025-03-01 17:00:00,0.11660767,0.24965357,9.75354289,10.72790543
1740852000000,2025-03-01 18:00:00,0.60735291,0.24033405,41.47814625,41.9073508
1740855600000,2025-03-01 19:00:00,0.37493733,0.22926471,36.62601339,37.11879581
1740859200000,2025-03-01 20:00:00,0.2839314,0.25196643,15.64576909,15.90015846
1740862800000,2025-03-01 21:00:00,0.27123667,0.27761999,16.87122631,17.0879101
1740866400000,2025-03-01 22:00:00,0.47470501,0.32431371,41.59491814,42.24874587
1740870000000,2025-03-01 23:00:00,0.23801977,0.33811297,12.19469526,12.37702813
1740873600000,2025-03-02 00:00:00,0.04340449,0.32765537,3.11680765,4.94811177
1740877200000,2025-03-02 01:00:00,1.25771039,0.42056358,134.15408527,135.83272259
1740880800000,2025-03-02 02:00:00,0.04806683,0.37386779,4.87192994,6.6332225
1740884400000,2025-03-02 03:00:00,0.68573013,0.43126761,86.47112774,89.8306475
1740888000000,2025-03-02 04:00:00,0.02806204,0.39652838,2.36922205,3.17101055
1740891600000,2025-03-02 05:00:00,0.10083576,0.34311849,11.21614836,12.60446945
1740895200000,2025-03-02 06:00:00,0.17820208,0.3345731,19.12559138,20.84964347
1740898800000,2025-03-02 07:00:00,0.06302309,0.33737576,4.5910852,5.35696297
1740902400000,2025-03-02 08:00:00,0.1531669,0.17958383,22.20749419,25.88520582
1740906000000,2025-03-02 09:00:00,0.21944689,0.2040667,23.26389402,24.79749879
1740909600000,2025-03-02 10:00:00,0.20234967,0.13501235,18.8088552,19.2232187
1740913200000,2025-03-02 11:00:00,0.28433078,0.17162217,11.42798563,11.65756215
1740916800000,2025-03-02 12:00:00,0.33855309,0.20558179,28.94908716,29.79267189
1740920400000,2025-03-02 13:00:00,0.32468947,0.22650856,75.57564779,78.25016231
1740924000000,2025-03-02 14:00:00,0.79169386,0.33060438,105.27174018,106.0869775
1740927600000,2025-03-02 15:00:00,0.65700448,0.40258118,31.39775411,31.53621512
1740931200000,2025-03-02 16:00:00,0.26277975,0.40877159,59.07445589,81.46172151
1740934800000,2025-03-02 17:00:00,0.9438917,0.51470616,206.19878715,243.52405802
1740938400000,2025-03-02 18:00:00,0.19561143,0.50203197,20.99194818,26.01632052
1740942000000,2025-03-02 19:00:00,2.30643281,0.78315764,171.39939055,186.82105727
1740945600000,2025-03-02 20:00:00,0.25465572,0.77315282,18.32565905,21.13642455
1740949200000,2025-03-02 21:00:00,0.24674669,0.69530323,17.69833,19.24624208
1740952800000,2025-03-02 22:00:00,0.21390212,0.63200289,22.62249784,25.88215602
1740956400000,2025-03-02 23:00:00,0.02694147,0.59831171,0.62455412,0.64659539
1740960000000,2025-03-03 00:00:00,0.86437926,0.58695279,176.54362993,185.8415409
1740963600000,2025-03-03 01:00:00,0.4446408,0.62252841,58.6479877,63.58363404
1740967200000,2025-03-03 02:00:00,0.16951526,0.31725447,12.59134827,14.40879688
1740970800000,2025-03-03 03:00:00,0.44124975,0.34391076,77.93372073,98.39869402
1740974400000,2025-03-03 04:00:00,0.39599475,0.36523192,42.21714434,45.93539092
1740978000000,2025-03-03 05:00:00,0.32100036,0.38053166,31.22262283,34.66803869
1740981600000,2025-03-03 06:00:00,0.174546,0.40161803,33.14883368,37.87648135
1740985200000,2025-03-03 07:00:00,2.23744798,0.5977707,359.32769586,371.41636428
1740988800000,2025-03-03 08:00:00,1.41698859,0.73667753,172.88600961,177.12357318
1740992400000,2025-03-03 09:00:00,0.07551228,0.72324853,2.67330888,2.86946682
1740996000000,2025-03-03 10:00:00,0.65868031,0.75431004,121.8823896,133.05342165
1740999600000,2025-03-03 11:00:00,0.09144757,0.7108033,8.11473375,9.96778492
1741003200000,2025-03-03 12:00:00,0.27237746,0.70385717,18.17587104,21.24544164
1741006800000,2025-03-03 13:00:00,0.13865633,0.69873007,19.24394106,21.07576146
1741010400000,2025-03-03 14:00:00,0.66513914,0.47411453,54.05836856,56.53682682
1741014000000,2025-03-03 15:00:00,0.17713283,0.29699227,38.31186082,46.58593376
1741017600000,2025-03-03 16:00:00,1.01154946,0.43071187,89.38039816,91.03945167
1741021200000,2025-03-03 17:00:00,0.77815672,0.44777993,60.07159341,60.69622418
1741024800000,2025-03-03 18:00:00,0.42226252,0.49503921,42.08755914,48.56019015
1741028400000,2025-03-03 19:00:00,0.3226367,0.5022191,24.81994164,29.0373033
1741032000000,2025-03-03 20:00:00,1.68337219,0.72289279,103.12096472,106.05244827
1741035600000,2025-03-03 21:00:00,3.07321166,1.06690315,285.11912377,285.80868429
1741039200000,2025-03-03 22:00:00,0.2537303,1.07784565,14.91643368,15.22381819
1741042800000,2025-03-03 23:00:00,0.36652626,0.98569948,11.23816596,11.3623141
1741046400000,2025-03-04 00:00:00,0.7043843,0.97516056,60.28728657,61.98581858
1741050000000,2025-03-04 01:00:00,1.64038378,1.14917788,204.05816044,206.68835643
1741053600000,2025-03-04 02:00:00,0.69870378,1.20290175,120.59993,153.01612775
1741057200000,2025-03-04 03:00:00,0.33437862,1.01018839,41.28807578,49.82241489
1741060800000,2025-03-04 04:00:00,0.85588942,0.69342807,104.67545244,120.68040795
1741064400000,2025-03-04 05:00:00,0.1971055,0.68533881,11.35334111,12.41764629
1741068000000,2025-03-04 06:00:00,0.33611456,0.68099428,29.73171891,33.27534185
1741071600000,2025-03-04 07:00:00,1.8795634,0.84887701,79.50499023,80.82122623
1741075200000,2025-03-04 08:00:00,0.48095353,0.68324412,73.55885358,81.76210013
1741078800000,2025-03-04 09:00:00,1.10911728,0.74187462,137.78839662,143.07612871
1741082400000,2025-03-04 10:00:00,0.75956771,0.80261591,63.02354113,66.082391
1741086000000,2025-03-04 11:00:00,0.61351434,0.7679909,32.6019275,33.12977418
1741089600000,2025-03-04 12:00:00,1.00971101,0.8840774,168.01247433,182.7576928
1741093200000,2025-03-04 13:00:00,1.06914128,0.98879551,177.79988044,180.68487669
1741096800000,2025-03-04 14:00:00,0.24140882,0.75477342,28.12620041,32.10737372
1741100400000,2025-03-04 15:00:00,0.15794511,0.70862936,16.32605642,20.05902943
1741104000000,2025-03-04 16:00:00,0.52482986,0.62515973,68.12367186,75.57549998
1741107600000,2025-03-04 17:00:00,0.24893884,0.55221275,33.33756456,35.34931529
1741111200000,2025-03-04 18:00:00,0.26149632,0.50192446,28.69200007,30.33357275
1741114800000,2025-03-04 19:00:00,0.78270511,0.46949505,74.36046235,81.40133115
1741118400000,2025-03-04 20:00:00,0.8208809,0.43402928,14.76845189,14.77585615
1741122000000,2025-03-04 21:00:00,0.86132838,0.52258922,71.05559961,73.21291193
1741125600000,2025-03-04 22:00:00,0.26783864,0.53828829,28.13589555,29.46225045
1741129200000,2025-03-04 23:00:00,0.0405838,0.46911028,2.54062828,3.53079052
1741132800000,2025-03-05 00:00:00,0.07230331,0.44387664,6.97272307,8.89330731
1741136400000,2025-03-05 01:00:00,1.81539101,0.66586159,160.36463233,161.56979995
1741140000000,2025-03-05 02:00:00,0.52262796,0.62870771,51.42457006,54.87593554
1741143600000,2025-03-05 03:00:00,0.23126451,0.5444768,23.79089311,27.28921202
1741147200000,2025-03-05 04:00:00,0.18320921,0.44760263,21.37667231,23.63398862
1741150800000,2025-03-05 05:00:00,0.30973195,0.45358739,40.57248955,46.15005987
1741154400000,2025-03-05 06:00:00,1.15712126,0.61309274,69.57889435,70.58439704
1741158000000,2025-03-05 07:00:00,0.21492124,0.63346673,18.70531548,21.27720253
1741161600000,2025-03-05 08:00:00,0.828792,0.49252402,101.90336096,106.08537655
1741165200000,2025-03-05 09:00:00,0.33031351,0.46505053,18.21234389,19.15818377
1741168800000,2025-03-05 10:00:00,0.71507123,0.53416577,78.05102454,85.09347695
1741172400000,2025-03-05 11:00:00,0.348531,0.55778317,18.9825507,21.95745274
1741176000000,2025-03-05 12:00:00,1.10721083,0.67170872,128.71432669,132.86529938
1741179600000,2025-03-05 13:00:00,0.52582631,0.58152373,57.38170748,62.04750494
1741183200000,2025-03-05 14:00:00,0.05566726,0.55877316,5.1473801,6.12339914
1741186800000,2025-03-05 15:00:00,0.24325262,0.47512468,26.69314313,31.37958742
1741190400000,2025-03-05 16:00:00,0.32033348,0.47369896,25.57778522,26.58767881
1741194000000,2025-03-05 17:00:00,0.11212288,0.38756348,4.27765208,4.37279238
1741197600000,2025-03-05 18:00:00,0.1601572,0.36065294,9.19364077,10.08990332
1741201200000,2025-03-05 19:00:00,0.07728093,0.2135201,6.13355306,7.03256478
1741204800000,2025-03-05 20:00:00,0.17417488,0.16328418,14.41665774,15.50156412
1741208400000,2025-03-05 21:00:00,0.15600884,0.17761869,11.94071855,12.79272485
1741212000000,2025-03-05 22:00:00,1.86050462,0.40865469,77.83192584,78.14119394
1741215600000,2025-03-05 23:00:00,0.32601061,0.40946571,20.42619593,20.86467919
1741219200000,2025-03-06 00:00:00,0.06291094,0.40243543,6.49926062,8.99626429
1741222800000,2025-03-06 01:00:00,0.61233384,0.46703209,55.29817742,59.39638201
1741226400000,2025-03-06 02:00:00,0.54761439,0.53422259,51.97279257,56.95189666
1741230000000,2025-03-06 03:00:00,1.76215198,0.76107646,139.22782866,144.49646201
1741233600000,2025-03-06 04:00:00,0.44451233,0.80229124,39.82806583,43.11769602
1741237200000,2025-03-06 05:00:00,0.15949824,0.55929033,15.64445724,20.57527235
1741240800000,2025-03-06 06:00:00,0.28337501,0.55319953,29.95083229,33.72162662
1741244400000,2025-03-06 07:00:00,0.19290804,0.57177055,22.99724922,32.21564228
1741248000000,2025-03-06 08:00:00,0.60747132,0.5710759,77.165383,87.47587025
1741251600000,2025-03-06 09:00:00,2.7459339,0.88512155,212.8779118,216.928778
1741255200000,2025-03-06 10:00:00,0.54703622,0.71153358,69.41749509,77.13210659
1741258800000,2025-03-06 11:00:00,0.29240986,0.68980466,29.57930935,34.79677314
1741262400000,2025-03-06 12:00:00,0.63237704,0.75735877,42.27773176,46.16352391
1741266000000,2025-03-06 13:00:00,0.2993871,0.75964621,34.70257383,40.41725842
1741269600000,2025-03-06 14:00:00,1.18596152,0.90151099,110.34281779,120.96807478
1741273200000,2025-03-06 15:00:00,0.3149699,0.85972508,41.48754364,48.50536458
1741276800000,2025-03-06 16:00:00,0.54585047,0.54542744,53.55382586,57.86014936
1741280400000,2025-03-06 17:00:00,0.81842873,0.5841978,61.54142066,62.20058372
1741284000000,2025-03-06 18:00:00,0.38069309,0.59680969,31.6367948,34.64307119
1741287600000,2025-03-06 19:00:00,0.23103598,0.53947526,13.16801641,13.63112265
1741291200000,2025-03-06 20:00:00,0.07970134,0.50809158,3.28926848,3.5865603
1741294800000,2025-03-06 21:00:00,0.23840272,0.37272603,16.89790401,17.64180163
1741298400000,2025-03-06 22:00:00,0.02816887,0.33175446,1.17756139,1.3239369
1741302000000,2025-03-06 23:00:00,0.069004,0.26363353,4.00422938,4.3472522
1741305600000,2025-03-07 00:00:00,0.21154714,0.17693616,25.8432236,28.98195871
1741309200000,2025-03-07 01:00:00,0.1537415,0.14451451,10.21168813,11.68435429
1741312800000,2025-03-07 02:00:00,0.9425596,0.24616074,135.04560883,140.44138068
1741316400000,2025-03-07 03:00:00,0.6781888,0.33165895,34.2344443,35.94400624
1741320000000,2025-03-07 04:00:00,0.92413006,0.42962,127.15623962,136.77124897
1741323600000,2025-03-07 05:00:00,1.41116105,0.62719031,83.82340004,86.08082434
1741327200000,2025-03-07 06:00:00,0.52946368,0.69297026,68.90286971,73.0659877
1741330800000,2025-03-07 07:00:00,0.8133815,0.7789466,44.04804838,44.73598273
1741334400000,2025-03-07 08:00:00,0.19730016,0.78516926,16.41101593,16.9678134
1741338000000,2025-03-07 09:00:00,0.30884398,0.69463846,35.61940665,38.60549774
1741341600000,2025-03-07 10:00:00,0.40778922,0.65600995,55.16419591,58.31385835
1741345200000,2025-03-07 11:00:00,0.14470662,0.54466374,19.85405814,23.73188515
1741348800000,2025-03-07 12:00:00,0.50287205,0.41490817,45.96214712,51.79582075
1741352400000,2025-03-07 13:00:00,2.75679091,0.73309778,194.93423147,195.73215476
1741356000000,2025-03-07 14:00:00,1.07692233,0.77074647,172.25967342,180.92295161
1741359600000,2025-03-07 15:00:00,0.65124812,0.83559618,64.68474119,70.33479718
1741363200000,2025-03-07 16:00:00,0.3412272,0.84022235,27.47088829,29.34553893
1741366800000,2025-03-07 17:00:00,1.61891804,1.01324075,166.05994736,182.93773879
1741370400000,2025-03-07 18:00:00,1.10445481,1.15034764,49.4159776,49.70046646
1741374000000,2025-03-07 19:00:00,0.53434105,1.15484321,32.01435417,32.594804
1741377600000,2025-03-07 20:00:00,1.67987448,1.000998,126.11055114,131.03020925
1741381200000,2025-03-07 21:00:00,1.30125739,1.03304587,58.10651971,58.55658239
1741384800000,2025-03-07 22:00:00,3.3772786,1.4224788,245.27769863,246.54133756
1741388400000,2025-03-07 23:00:00,0.03728346,1.37905826,2.54735402,2.79625946
1741392000000,2025-03-08 00:00:00,0.02290917,1.15105699,0.85211136,1.16836791
1741395600000,2025-03-08 01:00:00,0.04912314,1.00029533,3.84045889,4.86319065
1741399200000,2025-03-08 02:00:00,0.11533382,0.94043715,5.99286133,6.22802618
1741402800000,2025-03-08 03:00:00,0.12175797,0.71784908,14.99372088,16.68084163
1741406400000,2025-03-08 04:00:00,0.03568097,0.53705245,0.59361474,0.60657649
1741410000000,2025-03-08 05:00:00,0.11063092,0.07038849,6.67996661,6.96974822
1741413600000,2025-03-08 06:00:00,0.23879458,0.0991758,24.82300895,26.26740377
1741417200000,2025-03-08 07:00:00,0.26275116,0.13343894,3.41303808,3.41576506
1741420800000,2025-03-08 08:00:00,0.75733247,0.2346117,88.19485773,89.36523165
1741424400000,2025-03-08 09:00:00,0.14448893,0.23877671,9.00745473,9.53626907
1741428000000,2025-03-08 10:00:00,0.13868071,0.24119425,11.1039145,11.7878606
1741431600000,2025-03-08 11:00:00,0.1278151,0.25435627,5.29533921,5.49604926
1741435200000,2025-03-08 12:00:00,0.2903428,0.28002939,21.56929518,23.51776696
1741438800000,2025-03-08 13:00:00,0.11823564,0.26280669,14.28810544,15.84357583
1741442400000,2025-03-08 14:00:00,0.11913157,0.2422896,10.60777782,12.86620933
1741446000000,2025-03-08 15:00:00,0.09047394,0.1470241,5.28241636,5.6998581
1741449600000,2025-03-08 16:00:00,0.39170734,0.18234101,35.37733025,36.42878271
1741453200000,2025-03-08 17:00:00,0.05377545,0.17021169,3.38001898,3.60295544
1741456800000,2025-03-08 18:00:00,0.06038403,0.16057868,2.12963042,2.23420894
1741460400000,2025-03-08 19:00:00,0.05111765,0.12640366,2.21125408,2.45364724
1741464000000,2025-03-08 20:00:00,0.28025269,0.14954895,11.37185597,11.49036049
1741467600000,2025-03-08 21:00:00,0.88687192,0.25922615,35.42616971,35.47487676
1741471200000,2025-03-08 22:00:00,0.26979148,0.28484294,9.6580827,9.71249316
1741474800000,2025-03-08 23:00:00,0.05552592,0.23681702,2.49438469,2.60971817
1741478400000,2025-03-09 00:00:00,0.10846468,0.24462977,1.72107302,1.73543491
1741482000000,2025-03-09 01:00:00,0.1527739,0.25782832,15.02599681,15.43016425
1741485600000,2025-03-09 02:00:00,0.38329173,0.30528176,29.01184043,30.28004638
1741489200000,2025-03-09 03:00:00,0.30537097,0.30887009,30.06600312,31.14783931
1741492800000,2025-03-09 04:00:00,0.14936686,0.20351222,12.63338301,13.4430172
1741496400000,2025-03-09 05:00:00,0.09916916,0.1791376,7.04674874,7.43768691
1741500000000,2025-03-09 06:00:00,0.0275722,0.17514421,1.39714003,1.54404301
1741503600000,2025-03-09 07:00:00,0.38432717,0.21455314,25.28730678,25.74992059
1741507200000,2025-03-09 08:00:00,0.34355342,0.24180736,34.62598101,35.38600218
1741510800000,2025-03-09 09:00:00,0.04106293,0.19291753,2.72468138,3.12078246
1741514400000,2025-03-09 10:00:00,0.15377481,0.17126094,13.01309847,13.99350803
1741518000000,2025-03-09 11:00:00,2.35879086,0.48689294,65.82665338,66.04614398
1741521600000,2025-03-09 12:00:00,0.0731543,0.48317653,6.39867999,8.046973
1741525200000,2025-03-09 13:00:00,0.48028489,0.54784977,32.49952952,34.5805121
1741528800000,2025-03-09 14:00:00,0.2429647,0.52765513,49.49737539,58.0685644
1741532400000,2025-03-09 15:00:00,0.02669509,0.48238965,10.06520836,13.64119312
1741536000000,2025-03-09 16:00:00,0.88844636,0.60344443,108.226627,110.16734918
1741539600000,2025-03-09 17:00:00,0.98212282,0.72177986,63.61654952,64.82010591
1741543200000,2025-03-09 18:00:00,0.47313215,0.45240004,21.64605277,22.71034311
1741546800000,2025-03-09 19:00:00,0.90230746,0.5708505,46.20541263,46.91998795
1741550400000,2025-03-09 20:00:00,0.23485025,0.5357884,10.2974886,10.33341104
1741554000000,2025-03-09 21:00:00,1.06430112,0.65312218,69.78376327,70.24387398
1741557600000,2025-03-09 22:00:00,1.85389934,0.91415136,98.81319151,101.96446367
1741561200000,2025-03-09 23:00:00,1.20248563,0.95901411,109.86172,122.65353471
1741564800000,2025-03-10 00:00:00,1.07460246,0.97222549,76.72145538,84.89359455
1741568400000,2025-03-10 01:00:00,0.89640377,1.03269286,21.49202894,21.51369047
1741572000000,2025-03-10 02:00:00,1.92537848,1.17884586,219.811567,259.92609417
1741575600000,2025-03-10 03:00:00,1.34389137,1.33728031,161.90000444,167.98642082
1741579200000,2025-03-10 04:00:00,1.23329487,1.36142227,90.99019694,96.19700018
1741582800000,2025-03-10 05:00:00,0.78387271,1.20856133,55.70211645,65.061435
1741586400000,2025-03-10 06:00:00,0.67429173,1.13310506,36.94383536,37.76033667
1741590000000,2025-03-10 07:00:00,0.8787141,1.105121,76.15167106,79.0842688
1741593600000,2025-03-10 08:00:00,1.09754023,1.13385478,94.32705355,98.77862058
1741597200000,2025-03-10 09:00:00,0.66733637,0.95413448,56.19682279,59.39293711
1741600800000,2025-03-10 10:00:00,2.02711831,1.05173833,48.56396125,48.65083941
1741604400000,2025-03-10 11:00:00,1.2060455,1.04784556,78.09294132,82.01109383
1741608000000,2025-03-10 12:00:00,4.39506956,1.56373083,634.0064181,668.05057271
1741611600000,2025-03-10 13:00:00,0.27886466,1.50724125,14.7655664,15.33755614
1741615200000,2025-03-10 14:00:00,1.37786036,1.57854786,185.20742971,223.21337819
1741618800000,2025-03-10 15:00:00,0.36747381,1.47425265,33.76577913,35.64495989
1741622400000,2025-03-10 16:00:00,0.45345334,1.44369793,36.14321702,41.2642541
1741626000000,2025-03-10 17:00:00,2.87462998,1.56477103,225.52773288,235.71965812
1741629600000,2025-03-10 18:00:00,1.1389496,1.5551859,117.64224187,136.67395206
1741633200000,2025-03-10 19:00:00,2.62412064,1.3021932,314.30172523,404.1145779
1741636800000,2025-03-10 20:00:00,0.93909363,1.39651162,81.19133243,86.39661372
1741640400000,2025-03-10 21:00:00,0.9332509,1.33299599,50.49103599,52.26205031
1741644000000,2025-03-10 22:00:00,1.35578453,1.47418323,68.8299303,69.14501122
1741647600000,2025-03-10 23:00:00,1.33812098,1.60056432,67.1516354,68.24417003
1741651200000,2025-03-11 00:00:00,0.76750454,1.2995464,28.81797926,29.16517242
1741654800000,2025-03-11 01:00:00,2.51529253,1.49616682,357.29713244,515.63496907
1741658400000,2025-03-11 02:00:00,0.57427102,1.20333116,66.10553144,78.67512928
1741662000000,2025-03-11 03:00:00,1.31205715,1.25661166,110.40748124,116.77308612
1741665600000,2025-03-11 04:00:00,0.77365381,1.23381208,61.33266953,68.85518921
1741669200000,2025-03-11 05:00:00,0.92985554,1.17296508,78.55148654,86.47656483
1741672800000,2025-03-11 06:00:00,0.6365825,1.0727453,48.25100589,54.10951263
1741676400000,2025-03-11 07:00:00,0.27152565,1.00189117,19.30062898,23.89425724
1741680000000,2025-03-11 08:00:00,1.75573402,0.89338281,206.32260747,212.44381593
1741683600000,2025-03-11 09:00:00,0.86191623,0.93447499,67.81398093,72.40096316
1741687200000,2025-03-11 10:00:00,1.15915711,0.91263212,149.883399,156.48621032
1741690800000,2025-03-11 11:00:00,0.95604161,0.93868752,47.83448291,48.75812186
1741694400000,2025-03-11 12:00:00,2.86143344,1.21462722,324.85614208,357.67918025
1741698000000,2025-03-11 13:00:00,3.16638999,1.57602829,286.79441958,307.13982857
1741701600000,2025-03-11 14:00:00,0.68060842,1.63446869,40.80634338,42.19772183
1741705200000,2025-03-11 15:00:00,2.78625633,1.78168616,52.89208965,52.93887021
1741708800000,2025-03-11 16:00:00,0.55763513,1.73821743,30.98878791,31.78520221
1741712400000,2025-03-11 17:00:00,1.03541067,1.72053937,86.80768331,89.04531783
1741716000000,2025-03-11 18:00:00,0.65170927,1.67706332,81.27261875,93.19442615
1741719600000,2025-03-11 19:00:00,0.25096363,1.30413906,16.14537256,18.32034532
1741723200000,2025-03-11 20:00:00,0.16709966,0.87566902,10.13937751,10.52727851
1741726800000,2025-03-11 21:00:00,0.15080591,0.79998294,4.44159153,4.52417729
1741730400000,2025-03-11 22:00:00,0.20936284,0.4318553,11.99058294,12.35240733
1741734000000,2025-03-11 23:00:00,0.23765077,0.38614325,13.28021663,13.54609394
1741737600000,2025-03-12 00:00:00,0.1421584,0.25853578,5.94312888,6.11281112
1741741200000,2025-03-12 01:00:00,0.19667393,0.19353073,14.28740431,15.14389224
1741744800000,2025-03-12 02:00:00,0.13444024,0.17688454,11.1321424,12.77182297
1741748400000,2025-03-12 03:00:00,0.2568571,0.18970703,25.30626029,32.3639949
1741752000000,2025-03-12 04:00:00,0.60115531,0.25404266,15.79999902,16.23119324
1741755600000,2025-03-12 05:00:00,0.28122739,0.26430902,26.51608423,28.40396689
1741759200000,2025-03-12 06:00:00,0.55088416,0.30905665,38.50539419,39.66365917
1741762800000,2025-03-12 07:00:00,0.9754474,0.42809793,82.29680583,86.81481853
1741766400000,2025-03-12 08:00:00,0.33402045,0.44771886,24.45653253,25.71957459
1741770000000,2025-03-12 09:00:00,0.31088224,0.47292486,22.71215936,26.7358725
1741773600000,2025-03-12 10:00:00,2.21679349,0.75291578,171.96279498,175.12668557
1741777200000,2025-03-12 11:00:00,0.24679953,0.70229352,21.71823148,25.42035147
1741780800000,2025-03-12 12:00:00,0.17848232,0.68761566,14.27304835,15.88492642
1741784400000,2025-03-12 13:00:00,0.60770857,0.69573343,56.44803781,58.94773087
1741788000000,2025-03-12 14:00:00,0.37321313,0.60969996,20.37308932,20.89993512
1741791600000,2025-03-12 15:00:00,0.24002999,0.59627275,33.59230482,36.00449833
1741795200000,2025-03-12 16:00:00,2.39164546,0.89352464,158.89012399,160.24024573
1741798800000,2025-03-12 17:00:00,0.40180043,0.63423992,23.2680538,23.70622563
1741802400000,2025-03-12 18:00:00,0.08293727,0.61083102,5.03687522,5.39092234
1741806000000,2025-03-12 19:00:00,0.46571793,0.65186468,28.91628277,29.34022962
1741809600000,2025-03-12 20:00:00,0.5539975,0.64419167,37.94685032,39.33382269
1741813200000,2025-03-12 21:00:00,0.97898943,0.73073114,42.01844302,44.05452457
1741816800000,2025-03-12 22:00:00,0.43515621,0.75860632,16.30659066,16.53593599
1741820400000,2025-03-12 23:00:00,0.85957961,0.53973977,52.0891873,56.73225394
1741824000000,2025-03-13 00:00:00,1.95312808,0.761358,135.17223296,144.53147784
1741827600000,2025-03-13 01:00:00,0.67207266,0.8455202,34.47920674,36.29192337
1741831200000,2025-03-13 02:00:00,0.67888425,0.87597253,72.11887138,85.5394157
1741834800000,2025-03-13 03:00:00,0.60435313,0.8831662,62.61508884,70.10496276
1741838400000,2025-03-13 04:00:00,0.27434983,0.7825034,25.65800787,27.70933236
1741842000000,2025-03-13 05:00:00,0.14449721,0.74098068,7.98774445,8.38083828
1741845600000,2025-03-13 06:00:00,0.84591384,0.73902843,69.59612403,71.9026763
1741849200000,2025-03-13 07:00:00,0.1776318,0.4853861,16.9064422,18.47370679
1741852800000,2025-03-13 08:00:00,0.37789935,0.44336134,47.30341056,51.7722104
1741856400000,2025-03-13 09:00:00,3.36779281,0.82749114,317.00212303,319.94031669
1741860000000,2025-03-13 10:00:00,0.42103052,0.80130219,33.97446169,35.36656337
1741863600000,2025-03-13 11:00:00,0.20933434,0.79201427,15.25851248,15.70007514
1741867200000,2025-03-13 12:00:00,0.41361082,0.83045907,43.2977886,45.49719066
1741870800000,2025-03-13 13:00:00,0.54415227,0.78735027,56.39702218,62.57751059
1741874400000,2025-03-13 14:00:00,1.06672504,0.91436359,23.43936627,23.46795094
1741878000000,2025-03-13 15:00:00,1.38603523,1.058383,94.69388107,98.40850152
1741881600000,2025-03-13 16:00:00,0.7632759,0.68630916,79.96636792,83.19707294
1741885200000,2025-03-13 17:00:00,2.36200726,0.96359155,73.17089804,73.22222514
1741888800000,2025-03-13 18:00:00,1.86214497,1.19970736,108.05913417,109.86655349
1741892400000,2025-03-13 19:00:00,0.95146573,1.27654377,103.67848882,122.73907924
1741896000000,2025-03-13 20:00:00,0.29420075,1.24083641,17.0284147,17.35784439
1741899600000,2025-03-13 21:00:00,0.8991691,1.21689985,32.9993398,33.26925666
1741903200000,2025-03-13 22:00:00,0.01513484,1.02105694,0.60643981,0.80214678
1741906800000,2025-03-13 23:00:00,0.63073836,1.002123,52.95230237,54.24349901
1741910400000,2025-03-14 00:00:00,0.90106005,0.79341626,57.377807,57.66784324
1741914000000,2025-03-14 01:00:00,0.95978845,0.66450818,64.638381,66.22540292
1741917600000,2025-03-14 02:00:00,0.36750631,0.58108541,30.00594774,33.07556833
1741921200000,2025-03-14 03:00:00,0.22944315,0.57183432,18.78578931,20.42044017
1741924800000,2025-03-14 04:00:00,0.53242118,0.51944176,46.7839286,47.38548462
1741928400000,2025-03-14 05:00:00,0.56969866,0.59866517,50.36679019,56.40016763
1741932000000,2025-03-14 06:00:00,0.82330603,0.62617483,35.91081032,36.22546519
1741935600000,2025-03-14 07:00:00,0.70791212,0.59858227,65.95801833,67.25165152
1741939200000,2025-03-14 08:00:00,0.95738455,0.59823886,78.54700342,83.29245605
