start_time,close,datetime,high,low,open,volume
1729094400000,67819.1,2024-10-16 16:00:00,67933.9,67480.2,67759.5,219.84378131
1729098000000,67942.9,2024-10-16 17:00:00,68107.9,67683.9,67819.0,423.70412178
1729101600000,67824.0,2024-10-16 18:00:00,68067.9,67778.0,67942.1,146.96566306
1729105200000,67728.7,2024-10-16 19:00:00,67959.9,67634.1,67824.0,356.02352837
1729108800000,67628.0,2024-10-16 20:00:00,67963.9,67624.0,67725.3,196.19253793
1729112400000,67573.1,2024-10-16 21:00:00,67714.0,67500.1,67628.0,200.72382882
1729116000000,67785.5,2024-10-16 22:00:00,67870.0,67573.2,67573.2,77.70207591
1729119600000,67614.3,2024-10-16 23:00:00,67836.2,67594.4,67785.6,101.26731195
1729123200000,67708.4,2024-10-17 00:00:00,67941.0,67571.4,67614.4,88.08264241
1729126800000,67895.9,2024-10-17 01:00:00,67900.0,67407.6,67708.5,200.04908672
1729130400000,67474.0,2024-10-17 02:00:00,67900.0,67410.0,67896.0,232.28006818
1729134000000,67598.0,2024-10-17 03:00:00,67700.0,67433.0,67474.1,137.87204929
1729137600000,67262.9,2024-10-17 04:00:00,67598.0,67250.5,67598.0,212.90488348
1729141200000,67340.0,2024-10-17 05:00:00,67470.3,67256.0,67264.0,187.19614326
1729144800000,67156.5,2024-10-17 06:00:00,67507.3,67118.0,67340.0,319.17066905
1729148400000,67299.9,2024-10-17 07:00:00,67303.1,67079.9,67156.5,439.87218337
1729152000000,67449.8,2024-10-17 08:00:00,67476.4,67182.3,67300.0,193.80861112
1729155600000,67193.7,2024-10-17 09:00:00,67526.0,67182.0,67449.9,154.65312895
1729159200000,67214.0,2024-10-17 10:00:00,67312.7,66826.0,67193.7,446.75482998
1729162800000,66874.6,2024-10-17 11:00:00,67292.6,66813.1,67212.2,407.88922235
1729166400000,67173.0,2024-10-17 12:00:00,67180.0,66810.0,66874.5,244.29453787
1729170000000,67025.9,2024-10-17 13:00:00,67350.1,66670.0,67173.9,660.85253435
1729173600000,67118.5,2024-10-17 14:00:00,67285.7,66680.0,67026.0,761.64727113
1729177200000,67590.5,2024-10-17 15:00:00,67681.7,66900.3,67118.6,542.49572773
1729180800000,67379.3,2024-10-17 16:00:00,67595.5,67118.3,67590.5,299.02596773
1729184400000,67290.1,2024-10-17 17:00:00,67525.9,67153.8,67380.1,221.93416751
1729188000000,66930.7,2024-10-17 18:00:00,67313.2,66720.0,67290.2,645.7760801
1729191600000,66845.7,2024-10-17 19:00:00,67027.9,66775.6,66930.6,286.73765966
1729195200000,66939.7,2024-10-17 20:00:00,67148.0,66824.2,66845.9,114.6694454
1729198800000,67080.4,2024-10-17 21:00:00,67131.9,66932.4,66939.8,76.61200646
1729202400000,67443.9,2024-10-17 22:00:00,67488.0,67080.5,67080.5,242.22465574
1729206000000,67426.5,2024-10-17 23:00:00,67497.7,67286.5,67444.0,183.54504238
1729209600000,67211.2,2024-10-18 00:00:00,67464.0,67188.5,67426.5,151.5774083
1729213200000,68086.0,2024-10-18 01:00:00,68265.6,67189.0,67211.3,558.65582289
1729216800000,68104.2,2024-10-18 02:00:00,68146.1,67800.0,68086.5,360.08164879
1729220400000,67550.1,2024-10-18 03:00:00,68118.7,67512.0,68104.2,265.95322213
1729224000000,67740.8,2024-10-18 04:00:00,67874.0,67536.1,67550.2,180.12732446
1729227600000,68002.4,2024-10-18 05:00:00,68055.2,67634.1,67740.8,216.68405431
1729231200000,68107.8,2024-10-18 06:00:00,68387.0,67916.1,68002.5,399.44414251
1729234800000,67967.6,2024-10-18 07:00:00,68200.0,67864.5,68107.9,517.63992531
1729238400000,67924.7,2024-10-18 08:00:00,68056.7,67826.5,67967.6,210.11575862
1729242000000,67800.0,2024-10-18 09:00:00,68050.0,67744.7,67924.7,262.59338332
1729245600000,67876.0,2024-10-18 10:00:00,67972.0,67774.8,67800.1,161.18402903
1729249200000,67699.9,2024-10-18 11:00:00,68033.9,67674.0,67876.0,230.75810232
1729252800000,67666.0,2024-10-18 12:00:00,67829.3,67642.0,67700.0,181.19640327
1729256400000,68197.1,2024-10-18 13:00:00,68200.0,67650.0,67666.1,364.72252796
1729260000000,68430.0,2024-10-18 14:00:00,68624.4,67932.0,68197.1,1329.26868984
1729263600000,68744.2,2024-10-18 15:00:00,68880.0,68288.0,68430.1,1216.6696098
1729267200000,68788.0,2024-10-18 16:00:00,68900.0,68358.0,68744.5,591.32661094
1729270800000,68707.7,2024-10-18 17:00:00,68900.0,68650.0,68788.1,185.46854027
1729274400000,68903.6,2024-10-18 18:00:00,69000.0,68554.1,68707.7,519.39970173
1729278000000,68603.0,2024-10-18 19:00:00,68984.5,68572.8,68904.2,409.89490566
1729281600000,68434.0,2024-10-18 20:00:00,68696.0,68392.1,68604.5,149.54058458
1729285200000,68416.0,2024-10-18 21:00:00,68497.9,68240.0,68432.0,96.98882936
1729288800000,68212.0,2024-10-18 22:00:00,68422.1,68211.0,68416.0,174.34743439
1729292400000,68431.4,2024-10-18 23:00:00,68478.2,68211.0,68212.1,135.6099486
1729296000000,68332.8,2024-10-19 00:00:00,68486.9,68300.1,68431.4,103.13946403
1729299600000,68339.8,2024-10-19 01:00:00,68464.0,68326.0,68332.9,65.60922506
1729303200000,68461.5,2024-10-19 02:00:00,68474.0,68328.9,68339.9,88.2441413
1729306800000,68452.0,2024-10-19 03:00:00,68700.0,68434.1,68461.6,151.47203123
1729310400000,68340.0,2024-10-19 04:00:00,68572.0,68340.0,68452.1,84.34327308
1729314000000,68400.0,2024-10-19 05:00:00,68440.0,68328.5,68340.1,60.33208537
1729317600000,68334.8,2024-10-19 06:00:00,68449.4,68332.1,68400.0,83.9178849
1729321200000,68350.7,2024-10-19 07:00:00,68409.8,68301.8,68334.9,82.38398825
1729324800000,68409.2,2024-10-19 08:00:00,68474.3,68340.1,68350.7,79.55762577
1729328400000,68344.1,2024-10-19 09:00:00,68432.1,68344.1,68409.3,85.08613584
1729332000000,68244.0,2024-10-19 10:00:00,68382.5,68239.9,68344.2,97.82434888
1729335600000,68083.3,2024-10-19 11:00:00,68309.4,68080.0,68244.1,137.66463438
1729339200000,68218.3,2024-10-19 12:00:00,68270.0,68080.0,68083.4,114.19182056
1729342800000,68109.8,2024-10-19 13:00:00,68223.7,68108.3,68218.3,124.80956684
1729346400000,68298.5,2024-10-19 14:00:00,68351.9,68109.9,68109.9,103.77498263
1729350000000,68227.7,2024-10-19 15:00:00,68340.2,68158.6,68298.5,76.39829865
1729353600000,68041.0,2024-10-19 16:00:00,68235.4,68030.4,68227.8,116.61458019
1729357200000,68127.9,2024-10-19 17:00:00,68146.6,68006.0,68040.1,88.64073922
1729360800000,68175.1,2024-10-19 18:00:00,68196.0,68090.0,68128.0,54.79976036
1729364400000,68176.8,2024-10-19 19:00:00,68245.9,68142.0,68175.2,43.98859357
1729368000000,68238.1,2024-10-19 20:00:00,68259.6,68162.6,68176.9,39.2192969
1729371600000,68220.5,2024-10-19 21:00:00,68342.8,68214.0,68238.2,43.552632
1729375200000,68330.6,2024-10-19 22:00:00,68425.2,68197.1,68220.6,87.73232946
1729378800000,68366.2,2024-10-19 23:00:00,68418.2,68297.2,68331.0,123.93454605
1729382400000,68228.0,2024-10-20 00:00:00,68445.9,68228.0,68366.3,74.37255037
1729386000000,68156.1,2024-10-20 01:00:00,68256.9,68150.0,68228.1,57.86070181
1729389600000,68174.8,2024-10-20 02:00:00,68232.0,68113.0,68157.1,65.90266887
1729393200000,68190.4,2024-10-20 03:00:00,68202.6,68100.0,68174.9,72.28461115
1729396800000,68240.2,2024-10-20 04:00:00,68322.0,68180.3,68190.5,75.43679189
1729400400000,68214.2,2024-10-20 05:00:00,68286.0,68163.7,68240.3,66.71338938
1729404000000,68394.1,2024-10-20 06:00:00,68415.1,68172.6,68214.3,107.19108122
1729407600000,68366.1,2024-10-20 07:00:00,68434.1,68347.8,68394.1,93.57990215
1729411200000,68392.3,2024-10-20 08:00:00,68494.6,68341.0,68366.1,106.92885298
1729414800000,68428.6,2024-10-20 09:00:00,68451.3,68347.3,68392.3,52.82990289
1729418400000,68370.0,2024-10-20 10:00:00,68462.1,68370.0,68428.7,43.06255575
1729422000000,68413.8,2024-10-20 11:00:00,68444.4,68366.5,68370.1,31.50208451
1729425600000,68260.0,2024-10-20 12:00:00,68439.9,68254.1,68413.9,84.92642645
1729429200000,68457.9,2024-10-20 13:00:00,68488.0,68208.0,68260.1,159.67190471
1729432800000,68646.9,2024-10-20 14:00:00,68765.2,68458.0,68458.0,429.35266824
1729436400000,68631.9,2024-10-20 15:00:00,68693.9,68357.8,68646.9,246.93540523
1729440000000,68501.5,2024-10-20 16:00:00,68664.8,68496.1,68632.0,219.06631752
1729443600000,68560.3,2024-10-20 17:00:00,68620.1,68418.0,68501.5,117.07305624
1729447200000,68603.8,2024-10-20 18:00:00,68663.9,68560.3,68560.4,39.41336239
1729450800000,68509.6,2024-10-20 19:00:00,68611.4,68489.0,68603.8,41.28707227
1729454400000,68786.4,2024-10-20 20:00:00,68921.9,68462.0,68509.7,141.5957594
1729458000000,68770.0,2024-10-20 21:00:00,68876.5,68662.0,68786.5,111.16431463
1729461600000,69143.9,2024-10-20 22:00:00,69425.0,68600.0,68770.1,865.12290508
1729465200000,69035.6,2024-10-20 23:00:00,69200.0,68926.5,69144.0,239.17953261
1729468800000,69164.6,2024-10-21 00:00:00,69546.0,68972.6,69035.7,551.64235153
1729472400000,69211.8,2024-10-21 01:00:00,69487.9,69107.2,69164.7,351.52709868
1729476000000,68723.6,2024-10-21 02:00:00,69272.0,68712.1,69211.9,374.93474782
1729479600000,68940.0,2024-10-21 03:00:00,68946.2,68604.3,68723.7,313.49929711
1729483200000,69038.0,2024-10-21 04:00:00,69044.5,68792.0,68940.0,111.15963715
1729486800000,68988.0,2024-10-21 05:00:00,69192.7,68948.8,69038.1,142.6927393
1729490400000,68688.0,2024-10-21 06:00:00,69150.0,68630.7,68988.1,244.45242189
1729494000000,68512.4,2024-10-21 07:00:00,68799.7,68467.2,68688.1,469.49211303
1729497600000,68306.0,2024-10-21 08:00:00,68664.9,68297.8,68512.4,293.63139131
1729501200000,68385.4,2024-10-21 09:00:00,68428.4,68140.9,68305.2,300.47407964
1729504800000,68287.1,2024-10-21 10:00:00,68494.0,68267.8,68386.9,244.20829492
1729508400000,68241.4,2024-10-21 11:00:00,68441.2,68200.0,68287.2,258.17417405
1729512000000,68212.3,2024-10-21 12:00:00,68339.8,68075.6,68241.4,484.50360344
1729515600000,67314.8,2024-10-21 13:00:00,68255.4,67149.3,68212.3,1582.64939387
1729519200000,67280.9,2024-10-21 14:00:00,67616.4,67023.8,67314.8,1100.79552189
1729522800000,67331.5,2024-10-21 15:00:00,67338.1,66842.8,67280.9,872.30801093
1729526400000,67317.3,2024-10-21 16:00:00,67331.6,66889.3,67331.5,608.54332028
1729530000000,67516.4,2024-10-21 17:00:00,67656.0,67246.0,67317.3,445.66890003
1729533600000,67323.5,2024-10-21 18:00:00,67518.1,67029.9,67518.1,380.83501631
1729537200000,67755.9,2024-10-21 19:00:00,67925.9,67320.0,67323.6,506.37246158
1729540800000,67738.2,2024-10-21 20:00:00,67809.6,67616.4,67756.0,172.98079523
1729544400000,67792.7,2024-10-21 21:00:00,67922.0,67670.2,67738.3,142.52083768
1729548000000,67779.9,2024-10-21 22:00:00,67872.3,67587.5,67792.8,292.56053991
1729551600000,67371.7,2024-10-21 23:00:00,67779.9,67344.0,67779.9,378.82103489
1729555200000,67139.8,2024-10-22 00:00:00,67400.0,66555.0,67371.8,952.41609987
1729558800000,67507.8,2024-10-22 01:00:00,67537.9,67039.9,67139.9,373.42189966
1729562400000,67314.4,2024-10-22 02:00:00,67688.0,67266.0,67507.8,205.20208074
1729566000000,67393.9,2024-10-22 03:00:00,67555.0,67300.3,67314.5,198.92583699
1729569600000,67499.9,2024-10-22 04:00:00,67510.1,67282.0,67394.0,121.63814451
1729573200000,67583.9,2024-10-22 05:00:00,67652.0,67450.0,67500.0,218.57421935
1729576800000,67557.1,2024-10-22 06:00:00,67790.5,67557.1,67584.0,362.05130611
1729580400000,67400.7,2024-10-22 07:00:00,67700.0,67376.0,67557.2,260.08504671
1729584000000,66934.5,2024-10-22 08:00:00,67400.8,66892.1,67400.7,375.9290485
1729587600000,66956.0,2024-10-22 09:00:00,67128.5,66746.0,66937.5,397.4647662
1729591200000,67187.4,2024-10-22 10:00:00,67234.0,66860.0,66956.0,311.38545121
1729594800000,67300.0,2024-10-22 11:00:00,67523.9,67156.0,67187.5,540.17811799
1729598400000,66987.4,2024-10-22 12:00:00,67473.4,66857.4,67300.1,333.98662422
1729602000000,66996.0,2024-10-22 13:00:00,67172.8,66640.0,66987.6,601.92447803
1729605600000,67561.8,2024-10-22 14:00:00,67697.2,66825.0,66996.0,915.56021129
1729609200000,67283.5,2024-10-22 15:00:00,67691.8,67105.4,67561.9,620.94599486
1729612800000,66966.0,2024-10-22 16:00:00,67283.6,66917.4,67283.6,396.39003495
1729616400000,67325.8,2024-10-22 17:00:00,67428.0,66938.0,66966.1,388.08090263
1729620000000,67379.0,2024-10-22 18:00:00,67522.4,67238.0,67325.9,212.93110001
1729623600000,67481.0,2024-10-22 19:00:00,67639.8,67333.1,67379.8,454.16898416
1729627200000,67523.1,2024-10-22 20:00:00,67579.4,67416.0,67480.0,121.35801128
1729630800000,67528.0,2024-10-22 21:00:00,67550.1,67408.0,67523.2,53.12510736
1729634400000,67722.1,2024-10-22 22:00:00,67838.0,67474.1,67528.0,221.27175523
1729638000000,67421.2,2024-10-22 23:00:00,67777.3,67285.7,67722.0,166.16949024
1729641600000,67173.3,2024-10-23 00:00:00,67470.3,67089.0,67421.3,245.00018466
1729645200000,67349.6,2024-10-23 01:00:00,67393.0,67167.1,67173.3,201.35814259
1729648800000,67098.7,2024-10-23 02:00:00,67390.0,67064.0,67349.6,155.56579125
1729652400000,67079.8,2024-10-23 03:00:00,67180.6,66888.8,67098.8,213.25623787
1729656000000,67218.9,2024-10-23 04:00:00,67237.9,66996.0,67079.9,97.52011462
1729659600000,67086.4,2024-10-23 05:00:00,67229.9,67046.9,67218.9,86.47730193
1729663200000,66923.7,2024-10-23 06:00:00,67299.9,66907.6,67086.5,160.01784668
1729666800000,66856.1,2024-10-23 07:00:00,67000.0,66800.0,66923.8,252.80378269
1729670400000,66531.8,2024-10-23 08:00:00,67048.8,66420.1,66856.2,620.10309111
1729674000000,66509.3,2024-10-23 09:00:00,66606.9,66199.8,66531.7,531.18237779
1729677600000,66400.7,2024-10-23 10:00:00,66643.5,66392.3,66509.3,180.81080426
1729681200000,66422.0,2024-10-23 11:00:00,66598.1,66312.4,66400.8,221.83913571
1729684800000,66408.6,2024-10-23 12:00:00,66504.6,66106.0,66422.5,386.68767337
1729688400000,66798.4,2024-10-23 13:00:00,66898.3,66351.7,66408.6,379.23160787
1729692000000,66492.1,2024-10-23 14:00:00,66878.3,66436.0,66798.3,322.30682364
1729695600000,66220.0,2024-10-23 15:00:00,66496.0,65923.1,66492.2,637.54894923
1729699200000,65872.0,2024-10-23 16:00:00,66299.8,65801.0,66220.1,425.80243497
1729702800000,65718.9,2024-10-23 17:00:00,65984.0,65638.0,65872.0,477.85382914
1729706400000,66050.5,2024-10-23 18:00:00,66064.0,65251.0,65719.0,968.02408201
1729710000000,66474.8,2024-10-23 19:00:00,66566.0,65866.0,66050.5,532.55082859
1729713600000,66668.1,2024-10-23 20:00:00,66682.5,66338.0,66477.2,225.33278221
1729717200000,66418.1,2024-10-23 21:00:00,66685.5,66365.0,66668.2,119.8298874
1729720800000,66481.8,2024-10-23 22:00:00,66587.9,66354.0,66418.2,116.40309818
1729724400000,66666.0,2024-10-23 23:00:00,66812.0,66464.0,66481.9,222.64365121
1729728000000,67436.0,2024-10-24 00:00:00,67484.4,66514.0,66666.1,508.37084239
1729731600000,67266.2,2024-10-24 01:00:00,67616.4,67060.0,67436.0,545.95643941
1729735200000,67454.4,2024-10-24 02:00:00,67514.9,67152.0,67266.3,271.94343768
1729738800000,67215.1,2024-10-24 03:00:00,67473.4,67215.1,67455.7,258.92756606
1729742400000,67384.1,2024-10-24 04:00:00,67438.0,67212.0,67215.1,196.40455706
1729746000000,67358.6,2024-10-24 05:00:00,67475.4,67348.0,67384.2,144.70426622
1729749600000,67115.1,2024-10-24 06:00:00,67475.5,67103.2,67358.1,299.89212286
1729753200000,67124.8,2024-10-24 07:00:00,67320.1,67074.3,67115.2,237.185758
1729756800000,66859.5,2024-10-24 08:00:00,67250.0,66855.1,67124.1,153.39475466
1729760400000,66879.0,2024-10-24 09:00:00,67012.0,66728.0,66859.5,299.87714709
1729764000000,67006.6,2024-10-24 10:00:00,67124.4,66866.0,66879.0,184.52348179
1729767600000,67293.9,2024-10-24 11:00:00,67328.8,66988.3,67006.6,154.75637624
1729771200000,67515.5,2024-10-24 12:00:00,67616.3,67261.0,67294.0,296.31763997
1729774800000,67906.2,2024-10-24 13:00:00,67984.0,67450.0,67515.4,604.31634413
1729778400000,67782.5,2024-10-24 14:00:00,67979.0,67532.0,67906.2,504.28750244
1729782000000,67697.7,2024-10-24 15:00:00,67977.9,67596.6,67782.5,495.83550789
1729785600000,67578.0,2024-10-24 16:00:00,67792.0,67350.7,67697.8,343.80249222
1729789200000,67653.1,2024-10-24 17:00:00,67855.0,67460.0,67578.0,163.74796906
1729792800000,67827.9,2024-10-24 18:00:00,67959.9,67626.0,67653.8,231.92736153
1729796400000,68298.0,2024-10-24 19:00:00,68330.0,67722.0,67827.9,463.25091377
1729800000000,68197.5,2024-10-24 20:00:00,68333.0,67951.6,68297.9,256.58744136
1729803600000,68347.0,2024-10-24 21:00:00,68850.3,68197.6,68197.6,356.89966049
1729807200000,68180.1,2024-10-24 22:00:00,68557.4,68180.1,68347.0,211.6757446
1729810800000,68198.5,2024-10-24 23:00:00,68265.7,68044.2,68180.1,131.07017032
1729814400000,67982.4,2024-10-25 00:00:00,68278.0,67884.9,68198.6,207.70137908
1729818000000,67977.3,2024-10-25 01:00:00,68000.1,67840.2,67982.4,169.14184807
1729821600000,68064.1,2024-10-25 02:00:00,68084.0,67833.0,67977.4,133.75754243
1729825200000,68006.8,2024-10-25 03:00:00,68240.0,67979.9,68064.1,164.91089228
1729828800000,67738.9,2024-10-25 04:00:00,68048.9,67687.3,68006.8,277.36098762
1729832400000,67757.4,2024-10-25 05:00:00,67876.0,67589.5,67739.0,179.82832632
1729836000000,67642.4,2024-10-25 06:00:00,67860.7,67592.0,67757.5,153.98273827
1729839600000,67529.9,2024-10-25 07:00:00,67732.0,67250.0,67642.5,548.3602577
1729843200000,67661.9,2024-10-25 08:00:00,67762.9,67312.9,67529.9,288.98858681
1729846800000,67837.8,2024-10-25 09:00:00,67876.7,67519.0,67661.9,200.08986809
1729850400000,67857.9,2024-10-25 10:00:00,67874.4,67670.0,67837.9,202.0427181
1729854000000,68108.3,2024-10-25 11:00:00,68173.9,67788.0,67858.0,220.19024232
1729857600000,68058.0,2024-10-25 12:00:00,68299.9,67974.3,68108.7,220.43340714
1729861200000,68339.9,2024-10-25 13:00:00,68437.3,67708.0,68058.1,366.29639848
1729864800000,68310.5,2024-10-25 14:00:00,68771.9,68132.0,68340.0,876.12981906
1729868400000,67687.5,2024-10-25 15:00:00,68542.0,67445.5,68312.9,712.92238893
1729872000000,67669.0,2024-10-25 16:00:00,67870.2,67343.1,67687.5,515.50335293
1729875600000,66834.0,2024-10-25 17:00:00,67812.6,66768.8,67670.0,846.38750183
1729879200000,67026.7,2024-10-25 18:00:00,67580.6,66000.0,66834.1,2029.17580352
1729882800000,66847.3,2024-10-25 19:00:00,67229.1,66625.0,67026.7,649.45003429
1729886400000,66934.1,2024-10-25 20:00:00,67036.1,66623.4,66847.3,347.54653376
1729890000000,67294.0,2024-10-25 21:00:00,67304.0,66937.5,66937.5,145.97486307
1729893600000,66626.1,2024-10-25 22:00:00,67391.3,66620.0,67294.1,244.86028854
1729897200000,66710.0,2024-10-25 23:00:00,66800.0,65588.7,66629.7,1620.41303893
1729900800000,66741.6,2024-10-26 00:00:00,66850.0,66560.0,66710.0,459.8470217
1729904400000,66704.6,2024-10-26 01:00:00,66816.8,66517.8,66742.0,265.65934562
1729908000000,66844.1,2024-10-26 02:00:00,67041.6,66442.0,66704.7,280.4417543
1729911600000,66912.0,2024-10-26 03:00:00,66986.0,66694.2,66844.2,172.20802741
1729915200000,66947.4,2024-10-26 04:00:00,66988.0,66781.9,66912.8,131.60730132
1729918800000,67135.3,2024-10-26 05:00:00,67228.5,66944.3,66947.5,271.38996597
1729922400000,67164.0,2024-10-26 06:00:00,67239.9,67046.8,67135.3,125.62413689
1729926000000,67008.0,2024-10-26 07:00:00,67185.4,66990.1,67164.0,161.86608997
1729929600000,67130.0,2024-10-26 08:00:00,67173.9,66990.0,67008.0,99.11786089
1729933200000,67052.0,2024-10-26 09:00:00,67263.9,67052.0,67130.7,107.34951989
1729936800000,67052.1,2024-10-26 10:00:00,67178.5,66984.5,67052.1,74.93968703
1729940400000,67132.2,2024-10-26 11:00:00,67166.6,66954.1,67052.2,99.23676024
1729944000000,67037.2,2024-10-26 12:00:00,67178.5,67008.1,67132.2,74.93697308
1729947600000,66896.0,2024-10-26 13:00:00,67119.2,66885.9,67037.1,167.08756682
1729951200000,66800.6,2024-10-26 14:00:00,66957.8,66744.3,66896.0,182.54392766
1729954800000,66886.2,2024-10-26 15:00:00,67012.0,66760.2,66800.7,131.18446794
1729958400000,66979.7,2024-10-26 16:00:00,67052.0,66788.9,66886.1,152.24912608
1729962000000,67068.2,2024-10-26 17:00:00,67146.0,66962.9,66979.7,118.48513349
1729965600000,67040.2,2024-10-26 18:00:00,67154.0,67024.9,67068.2,79.65947564
1729969200000,67187.4,2024-10-26 19:00:00,67195.9,67038.3,67040.2,97.85122564
1729972800000,67273.9,2024-10-26 20:00:00,67482.7,67146.0,67187.5,163.3761444
1729976400000,67176.3,2024-10-26 21:00:00,67286.0,67076.9,67274.0,97.25530456
1729980000000,67134.2,2024-10-26 22:00:00,67243.9,67106.0,67176.2,43.93896135
1729983600000,67095.9,2024-10-26 23:00:00,67156.0,67085.0,67134.1,57.71156284
1729987200000,67013.7,2024-10-27 00:00:00,67120.0,66972.1,67095.8,64.74225706
1729990800000,67076.1,2024-10-27 01:00:00,67129.9,66936.9,67013.8,56.54670842
1729994400000,67054.7,2024-10-27 02:00:00,67118.9,67024.0,67076.2,29.30734613
1729998000000,67290.8,2024-10-27 03:00:00,67324.4,67001.0,67056.0,80.69753528
1730001600000,67156.0,2024-10-27 04:00:00,67322.0,67119.3,67290.9,40.88961365
1730005200000,67178.5,2024-10-27 05:00:00,67220.0,67144.0,67156.1,32.91865674
1730008800000,67188.3,2024-10-27 06:00:00,67188.4,67125.2,67178.5,19.60876688
1730012400000,67203.4,2024-10-27 07:00:00,67238.0,67183.3,67188.4,41.56680097
1730016000000,67225.3,2024-10-27 08:00:00,67270.0,67167.0,67203.4,29.52081062
1730019600000,67146.6,2024-10-27 09:00:00,67225.3,67107.0,67225.3,105.70965266
1730023200000,67092.2,2024-10-27 10:00:00,67199.9,67066.4,67146.6,47.69626753
1730026800000,67125.8,2024-10-27 11:00:00,67182.3,67042.0,67092.3,37.07507401
1730030400000,67400.7,2024-10-27 12:00:00,67511.6,67122.0,67125.9,106.13506026
1730034000000,67616.0,2024-10-27 13:00:00,67762.9,67394.0,67400.7,297.52050577
1730037600000,67696.0,2024-10-27 14:00:00,67750.0,67604.0,67615.9,118.44070513
1730041200000,67786.0,2024-10-27 15:00:00,67852.1,67690.3,67696.1,189.72483443
1730044800000,67829.4,2024-10-27 16:00:00,67875.4,67658.3,67785.9,144.81619748
1730048400000,67760.1,2024-10-27 17:00:00,68000.0,67722.0,67829.5,174.96741145
1730052000000,67566.1,2024-10-27 18:00:00,67774.8,67544.4,67760.2,145.08570338
1730055600000,67845.3,2024-10-27 19:00:00,67854.9,67556.1,67566.2,88.30467818
1730059200000,67765.7,2024-10-27 20:00:00,67925.3,67722.5,67845.4,96.36989183
1730062800000,67930.7,2024-10-27 21:00:00,68199.8,67736.0,67765.8,170.62404843
1730066400000,68121.8,2024-10-27 22:00:00,68344.0,67930.6,67930.7,449.7910712
1730070000000,68022.9,2024-10-27 23:00:00,68297.8,67990.0,68121.8,140.23147705
1730073600000,67860.3,2024-10-28 00:00:00,68119.9,67836.1,68022.2,188.09659179
1730077200000,67744.0,2024-10-28 01:00:00,67914.6,67735.3,67860.3,130.72964933
1730080800000,67807.8,2024-10-28 02:00:00,67870.9,67678.0,67744.0,110.39964638
1730084400000,67726.0,2024-10-28 03:00:00,67990.0,67700.0,67807.9,145.72613972
1730088000000,67744.6,2024-10-28 04:00:00,67800.0,67638.1,67726.1,171.97881177
1730091600000,67911.0,2024-10-28 05:00:00,67964.1,67618.0,67744.6,105.77765459
1730095200000,67959.9,2024-10-28 06:00:00,67959.9,67804.0,67911.1,113.59728181
1730098800000,68420.0,2024-10-28 07:00:00,68678.5,67959.9,67960.0,646.70426773
1730102400000,68328.1,2024-10-28 08:00:00,68598.0,68328.1,68420.0,245.77698262
1730106000000,68574.2,2024-10-28 09:00:00,68616.0,68235.4,68328.1,219.75734554
1730109600000,68625.5,2024-10-28 10:00:00,68838.0,68546.4,68574.1,317.75791218
1730113200000,68761.7,2024-10-28 11:00:00,68777.7,68487.7,68625.6,171.04854715
1730116800000,68910.1,2024-10-28 12:00:00,69079.4,68584.0,68761.8,528.61371596
1730120400000,68823.9,2024-10-28 13:00:00,69285.0,68764.6,68910.1,748.75508969
1730124000000,68847.0,2024-10-28 14:00:00,69100.0,68687.6,68824.0,811.61014061
1730127600000,68491.5,2024-10-28 15:00:00,68861.9,68431.2,68848.4,529.57890009
1730131200000,68707.9,2024-10-28 16:00:00,68979.6,68450.0,68490.8,339.40809306
1730134800000,68983.8,2024-10-28 17:00:00,69214.7,68500.9,68707.7,491.00650461
1730138400000,69202.0,2024-10-28 18:00:00,69250.0,68843.3,68983.9,218.32379042
1730142000000,69632.4,2024-10-28 19:00:00,69910.0,69141.3,69202.0,1438.27471207
1730145600000,69644.3,2024-10-28 20:00:00,69723.7,69426.1,69632.1,185.83889292
1730149200000,69793.9,2024-10-28 21:00:00,69796.7,69518.0,69644.4,147.0482005
1730152800000,69963.1,2024-10-28 22:00:00,70332.9,69794.0,69794.0,1306.0924234
1730156400000,69961.2,2024-10-28 23:00:00,70151.9,69738.1,69963.1,249.35474931
1730160000000,69958.8,2024-10-29 00:00:00,70013.4,69754.6,69961.3,168.61214713
1730163600000,70302.4,2024-10-29 01:00:00,70382.0,69835.7,69958.9,306.09668969
1730167200000,71190.6,2024-10-29 02:00:00,71600.0,70218.0,70302.5,2216.28188826
1730170800000,70945.2,2024-10-29 03:00:00,71428.0,70889.0,71190.7,525.38115308
1730174400000,71079.9,2024-10-29 04:00:00,71140.0,70923.9,70945.1,328.52617333
1730178000000,71036.0,2024-10-29 05:00:00,71099.9,70899.1,71079.9,225.175368
1730181600000,71241.8,2024-10-29 06:00:00,71360.6,71004.0,71036.0,277.77444273
1730185200000,71018.0,2024-10-29 07:00:00,71267.9,70835.9,71241.8,320.1102387
1730188800000,71136.0,2024-10-29 08:00:00,71227.8,70977.6,71017.9,273.67674501
1730192400000,71299.0,2024-10-29 09:00:00,71354.3,71115.9,71136.1,271.96459117
1730196000000,71170.1,2024-10-29 10:00:00,71340.0,71076.0,71300.0,259.70714854
1730199600000,71457.9,2024-10-29 11:00:00,71585.0,71146.6,71170.1,470.30594681
1730203200000,71110.0,2024-10-29 12:00:00,71508.7,71107.8,71457.9,266.81701451
1730206800000,71799.9,2024-10-29 13:00:00,71833.9,70927.7,71110.0,789.32570776
