start_time_x,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,start_time_y,netflow_total,start_time,reserve,reserve_usd
1742396400000,2025-03-19 15:00:00,0.18595563,2.32397774,17.56829223,20.08320754,1742396400000,13.93268793,1742396400000,129204.17186233,10953646971.183249
1742400000000,2025-03-19 16:00:00,0.062746,2.25751889,4.19213649,4.7059497,1742400000000,-154.24006361000002,1742400000000,129049.93179872,10918236176.114834
1742403600000,2025-03-19 17:00:00,0.37002288,1.74488241,28.16061492,30.34187598,1742403600000,-89.06886379000001,1742403600000,128960.86293493,10829859173.44448
1742407200000,2025-03-19 18:00:00,0.41255044,1.7677344,29.31501046,30.94128312,1742407200000,20.78734171,1742407200000,128981.65027664,10900287577.173153
1742410800000,2025-03-19 19:00:00,0.92017718,1.86978855,57.2895905,63.49222547,1742410800000,-40.37533485,1742410800000,128941.27494179,11018704591.507034
1742414400000,2025-03-19 20:00:00,0.76711997,1.78462307,55.67130133,55.99975797,1742414400000,-223.18748103,1742414400000,128718.08746076,10973020121.170977
1742418000000,2025-03-19 21:00:00,0.01847034,0.39100606,0.42752868,0.46175849,1742418000000,-2.9470656,1742418000000,128715.14039516,11020720816.56598
1742421600000,2025-03-19 22:00:00,0.11081884,0.38027224,4.33493685,4.6543911,1742421600000,-82.13612938,1742421600000,128633.00426578,11096704379.377352
1742425200000,2025-03-19 23:00:00,0.10780416,0.38670912,9.14634411,9.91798244,1742425200000,-9.08318209,1742425200000,128623.92108369,11178944685.481058
1742428800000,2025-03-20 00:00:00,1.79505512,0.59028515,126.17334028,129.24396876,1742428800000,85.52202977,1742428800000,128709.44311346,11084536486.481956
1742432400000,2025-03-20 01:00:00,0.14246545,0.55170158,21.02214945,23.36433422,1742432400000,-81.8359625,1742432400000,128627.60715096,11051687744.758364
1742436000000,2025-03-20 02:00:00,0.53829968,0.49714765,44.12922509,47.37037143,1742436000000,40.86367873,1742436000000,128668.47082969,11080458226.271446
1742439600000,2025-03-20 03:00:00,0.51118819,0.46058597,50.21096956,53.67476023,1742439600000,21.73786962,1742439600000,128690.20869931,11050326564.61666
1742443200000,2025-03-20 04:00:00,0.17357848,0.48274427,15.89205736,17.70500485,1742443200000,-168.67908306,1742443200000,128521.52961625,10990191629.76886
1742446800000,2025-03-20 05:00:00,0.32816203,0.5137933,23.0662438,25.92480041,1742446800000,22.88922637,1742446800000,128544.41884262,11011075832.457205
1742450400000,2025-03-20 06:00:00,0.29406874,0.54040253,21.08350092,22.64329316,1742450400000,5.720873349999998,1742450400000,128550.13971597,11025348834.746569
1742454000000,2025-03-20 07:00:00,0.30182577,0.32708405,15.97247235,16.90224325,1742454000000,13.363592100000002,1742454000000,128563.50330807,11036385101.08621
1742457600000,2025-03-20 08:00:00,0.27991318,0.34671944,31.62242243,34.98914741,1742457600000,-0.981769919999998,1742457600000,128562.52153815,11089951647.264612
1742461200000,2025-03-20 09:00:00,0.14555361,0.29061286,12.28427758,13.68203924,1742461200000,-18.61976272,1742461200000,128543.90177543,11063829331.43714
1742464800000,2025-03-20 10:00:00,0.56652676,0.29851837,39.98049185,41.35645383,1742464800000,36.18370029,1742464800000,128580.08547572,10943279851.948189
1742468400000,2025-03-20 11:00:00,0.70694627,0.37471377,18.76317534,19.08754923,1742468400000,-19.32088224,1742468400000,128574.05353581,10988807301.903551
1742472000000,2025-03-20 12:00:00,0.09229419,0.34101836,10.39927756,12.55200981,1742472000000,-20.95107572,1742472000000,128553.10246009,10973722414.757366
1742475600000,2025-03-20 13:00:00,0.17536823,0.32406114,14.10861241,15.25703577,1742475600000,-87.49646004,1742475600000,128465.60600005,11001310519.115242
1742479200000,2025-03-20 14:00:00,0.25318833,0.31711294,20.65588509,26.83796331,1742479200000,-57.34100799,1742479200000,128408.26499206,11054602275.944927
1742482800000,2025-03-20 15:00:00,1.33669788,0.46808218,81.24879166,81.53857092,1742482800000,34.35843105,1742482800000,128442.62342311,10894576511.774578
1742486400000,2025-03-20 16:00:00,1.2539054,0.62641815,54.6406282,55.17183777,1742486400000,44.114966470000006,1742486400000,128486.73838958,10804858782.006023
1742490000000,2025-03-20 17:00:00,0.41510341,0.60478624,34.26703397,36.52910019,1742490000000,-248.06071899,1742490000000,128238.67767059,10764825075.343912
1742493600000,2025-03-20 18:00:00,0.15305043,0.52565827,5.54837501,5.66286588,1742493600000,-35.56029172,1742493600000,128203.11737887,10772689411.416515
1742497200000,2025-03-20 19:00:00,0.3390723,0.56091228,12.13985722,12.20660272,1742497200000,-220.56521528,1742497200000,127982.55216359,10795184169.36983
1742500800000,2025-03-20 20:00:00,0.25310839,0.57201802,14.14342258,14.68028681,1742500800000,-17.824194420000005,1742500800000,127964.72796917,10811378037.46771
1742504400000,2025-03-20 21:00:00,0.0310765,0.54028776,1.29515995,1.36736622,1742504400000,-24.7039988,1742504400000,127940.02397037,10782631783.200315
1742508000000,2025-03-20 22:00:00,0.22521783,0.38150489,9.81582602,9.90958436,1742508000000,-242.2375766,1742508000000,127697.78639377,10737450976.260729
1742511600000,2025-03-20 23:00:00,0.37193458,0.25550906,18.36755052,18.5967288,1742511600000,-1.4271360899999976,1742511600000,127696.35925768,10759501339.98664
1742515200000,2025-03-21 00:00:00,0.1187959,0.21317942,5.82619335,6.17738661,1742515200000,-12.18344171,1742515200000,127684.17581597,10777808136.525848
1742518800000,2025-03-21 01:00:00,0.04000305,0.19702979,0.99849124,1.20009136,1742518800000,-2.19373097,1742518800000,127681.982085,10791631510.407557
1742522400000,2025-03-21 02:00:00,0.40798439,0.20687438,50.16448624,54.66990891,1742522400000,16.454865509999998,1742522400000,127698.43695051,10804932105.34792
1742526000000,2025-03-21 03:00:00,0.70539753,0.27148711,63.46008865,65.60196997,1742526000000,1.940981629999996,1742526000000,127700.37793214,10769959163.295176
1742529600000,2025-03-21 04:00:00,1.43486446,0.47202825,136.68910868,140.61671735,1742529600000,85.25710153999998,1742529600000,127785.63503368,10815269371.706823
1742533200000,2025-03-21 05:00:00,0.99922965,0.58260137,45.25880157,45.96456376,1742533200000,32.05732196,1742533200000,127817.69235564,10798693722.557545
1742536800000,2025-03-21 06:00:00,0.82783959,0.64773065,66.4795806,68.71068588,1742536800000,27.98927806,1742536800000,127845.6816337,10755465603.08681
1742540400000,2025-03-21 07:00:00,0.82299793,0.74833094,79.26725253,82.29979271,1742540400000,-18.15801024999999,1742540400000,127827.52362345,10718031027.80381
1742544000000,2025-03-21 08:00:00,0.1500985,0.76405886,12.27942902,14.85975164,1742544000000,-13.63188945,1742544000000,127813.891734,10731038240.378351
1742547600000,2025-03-21 09:00:00,0.08944279,0.71855292,3.09390596,3.39882608,1742547600000,-17.5811002,1742547600000,127796.3106338,10755704727.598331
1742551200000,2025-03-21 10:00:00,0.48029897,0.68639598,30.92291687,31.69973232,1742551200000,-36.28183253,1742551200000,127760.02880127,10750965459.086897
1742554800000,2025-03-21 11:00:00,1.81692013,0.74097537,180.68182998,183.50893269,1742554800000,170.23292422,1742554800000,127930.26172549,10748716138.904114
1742558400000,2025-03-21 12:00:00,0.11456224,0.61459431,4.01918375,4.12424056,1742558400000,-13.34645977,1742558400000,127916.91526572,10779336754.061407
1742562000000,2025-03-21 13:00:00,0.48054078,0.56498019,37.69920457,39.40434414,1742562000000,0.0392630500000024,1742562000000,127916.95452877,10741017681.380384
1742565600000,2025-03-21 14:00:00,0.48641871,0.51689745,34.64229465,37.94065923,1742565600000,16.16476314,1742565600000,127933.11929191,10758222244.931952
1742569200000,2025-03-21 15:00:00,0.31544516,0.5405184,17.35108253,17.98037398,1742569200000,-1.0256196899999992,1742569200000,127932.09367222,10708692922.518734
1742572800000,2025-03-21 16:00:00,0.33837693,0.57608042,25.10956289,26.05502367,1742572800000,-68.94467492,1742572800000,127863.1489973,10741743016.959946
1742576400000,2025-03-21 17:00:00,0.10977692,0.5231487,7.22308517,7.90393794,1742576400000,-41.35291368,1742576400000,127821.79608362,10743928314.571877
1742580000000,2025-03-21 18:00:00,0.04860112,0.27053169,1.93549155,2.04124705,1742580000000,1.43400489,1742580000000,127823.23008851,10758108600.595726
1742583600000,2025-03-21 19:00:00,0.05296389,0.26173193,4.23138069,4.44896712,1742583600000,-19.17025998,1742583600000,127804.05982853,10732123144.194609
1742587200000,2025-03-21 20:00:00,4.28799518,0.80565399,162.87489194,162.94381696,1742587200000,140.03340569,1742587200000,127944.09323422,10771331784.55179
1742590800000,2025-03-21 21:00:00,0.02159266,0.73925027,0.71310844,0.77733593,1742590800000,-75.60677113999999,1742590800000,127868.48646308,10788948628.889006
1742594400000,2025-03-21 22:00:00,0.36042992,0.74567666,17.66036953,18.02149601,1742594400000,-22.06269264,1742594400000,127846.42377044,10769137895.427748
1742598000000,2025-03-21 23:00:00,0.05627233,0.705376,3.02258842,3.32006748,1742598000000,-9.03000299,1742598000000,127837.39376745,10743638778.387913
1742601600000,2025-03-22 00:00:00,0.18622664,0.71629739,7.14769703,7.26283905,1742601600000,-16.07296672,1742601600000,127821.32080073,10754547300.456644
1742605200000,2025-03-22 01:00:00,0.16611656,0.73308531,9.01544371,9.30252731,1742605200000,-7.969928040000001,1742605200000,127813.35087269,10737810922.396622
1742608800000,2025-03-22 02:00:00,0.02059985,0.72846188,0.80827651,1.02999272,1742608800000,-37.51986853,1742608800000,127775.83100416,10752998313.92493
1742612400000,2025-03-22 03:00:00,0.31210662,0.1604778,32.07865295,34.64383478,1742612400000,18.84248841,1742612400000,127794.67349257,10762418107.049032
1742616000000,2025-03-22 04:00:00,0.02882727,0.16151131,0.77661092,0.86481815,1742616000000,-0.6469824300000001,1742616000000,127794.02651014,10762794400.863031
1742619600000,2025-03-22 05:00:00,0.06446909,0.11923119,5.59748228,6.12456382,1742619600000,-62.87834514,1742619600000,127731.148165,10772404609.603745
1742623200000,2025-03-22 06:00:00,0.52026769,0.18551625,29.19868667,29.65525828,1742623200000,-2.573917319999996,1742623200000,127728.57424768,10763224722.580915
1742626800000,2025-03-22 07:00:00,0.22442035,0.19097249,14.91807524,15.26058411,1742626800000,5.5065239,1742626800000,127734.08077158,10754930845.458334
1742630400000,2025-03-22 08:00:00,0.1640398,0.19067581,8.92353084,9.18622854,1742630400000,3.2548238300000003,1742630400000,127737.33559541,10760747536.321762
1742634000000,2025-03-22 09:00:00,0.13390974,0.20686294,5.80269652,6.02593842,1742634000000,-13.76822014,1742634000000,127723.56737527,10775995760.419289
1742637600000,2025-03-22 10:00:00,0.25972208,0.19937943,26.37878819,27.01109625,1742637600000,16.294027240000002,1742637600000,127739.86140251,10780633203.886942
1742641200000,2025-03-22 11:00:00,0.17433588,0.22016638,10.80599408,10.98316075,1742641200000,-2.95845903,1742641200000,127736.90294348,10761202219.281
1742644800000,2025-03-22 12:00:00,0.22204675,0.24267747,17.1016229,17.31964624,1742644800000,5.49299332,1742644800000,127742.3959368,10757085725.875576
1742648400000,2025-03-22 13:00:00,1.33690386,0.35933978,82.69269349,82.88803927,1742648400000,40.63857383999999,1742648400000,127783.03451064,10752404196.60638
1742652000000,2025-03-22 14:00:00,1.80511411,0.58515317,106.24627106,106.50173253,1742652000000,26.13062624,1742652000000,127809.16513688,10741756722.564262
1742655600000,2025-03-22 15:00:00,1.03586546,0.7096997,74.23316204,75.61817822,1742655600000,-23.95331659,1742655600000,127785.21182029,10743989585.706003
1742659200000,2025-03-22 16:00:00,0.96894287,0.82899014,26.10190263,26.16145742,1742659200000,-12.07279281,1742659200000,127773.13902748,10752993533.52978
1742662800000,2025-03-22 17:00:00,0.60994077,0.87902139,22.5165445,22.56780831,1742662800000,-1.061952859999998,1742662800000,127772.07707462,10760499282.34515
1742666400000,2025-03-22 18:00:00,0.06833335,0.86387817,2.27393773,2.32333385,1742666400000,-33.20538886,1742666400000,127738.87168576,10766652882.459436
1742670000000,2025-03-22 19:00:00,0.46485725,0.89856538,29.4666356,30.21572131,1742670000000,-62.75520813000001,1742670000000,127676.11647763,10746184383.265211
1742673600000,2025-03-22 20:00:00,0.05324573,0.71518565,3.35342582,3.72720125,1742673600000,-55.34349341,1742673600000,127620.77298422,10730475467.50228
1742677200000,2025-03-22 21:00:00,0.18485517,0.48372009,4.94862346,4.9910896,1742677200000,4.66147739,1742677200000,127625.43446161,10727685239.054363
1742680800000,2025-03-22 22:00:00,0.05987449,0.3442928,2.78707734,2.87397539,1742680800000,1.11043581,1742680800000,127626.54489742,10715278244.476038
1742684400000,2025-03-22 23:00:00,0.13318616,0.22489899,4.89527565,4.92788807,1742684400000,4.43997135,1742684400000,127630.98486877,10697359103.520962
1742688000000,2025-03-23 00:00:00,0.25865738,0.17471565,12.3344319,12.41555433,1742688000000,9.54969519,1742688000000,127640.53456396,10722803275.05886
1742691600000,2025-03-23 01:00:00,0.43318892,0.22683787,15.96633722,16.02799021,1742691600000,13.279105299999998,1742691600000,127653.81366926,10729394545.409643
1742695200000,2025-03-23 02:00:00,0.0494187,0.16748951,2.0219217,2.22384162,1742695200000,-4.07605105,1742695200000,127649.73761821,10754748784.13937
1742698800000,2025-03-23 03:00:00,0.28568652,0.20069533,16.22821742,17.99825057,1742698800000,7.30822354,1742698800000,127657.04584175,10749672062.606606
1742702400000,2025-03-23 04:00:00,0.162263,0.19746788,10.32837208,10.70935824,1742702400000,6.40631208,1742702400000,127663.45215383,10746135966.326595
1742706000000,2025-03-23 05:00:00,0.17463383,0.21386207,5.97638896,6.11218408,1742706000000,-0.2076280500000002,1742706000000,127663.24452578,10746028811.952356
1742709600000,2025-03-23 06:00:00,0.39670013,0.25150693,19.58356319,19.83500658,1742709600000,-20.49046005,1742709600000,127642.75406573,10753373192.130775
1742713200000,2025-03-23 07:00:00,0.24173443,0.24908936,12.6097529,13.0536593,1742713200000,9.23358502,1742713200000,127651.98797019,10762683792.056528
1742716800000,2025-03-23 08:00:00,0.05345052,0.19484102,1.96691847,2.08457027,1742716800000,-7.70677238,1742716800000,127644.28119781,10771258045.67026
1742720400000,2025-03-23 09:00:00,0.23952547,0.22199913,16.69573013,17.2458341,1742720400000,11.93456213,1742720400000,127656.21575994,10765688580.896885
1742724000000,2025-03-23 10:00:00,0.33075779,0.22843788,11.16904319,11.24576502,1742724000000,7.85942867,1742724000000,127664.07518861,10779663644.67241
1742727600000,2025-03-23 11:00:00,0.32533219,0.25173348,16.34384274,16.59194169,1742727600000,-26.712199670000004,1742727600000,127637.36298894,10812690056.024412
1742731200000,2025-03-23 12:00:00,0.58458119,0.31029739,19.2034386,19.29117919,1742731200000,-18.32529138,1742731200000,127619.03769756,10811561675.304483
1742734800000,2025-03-23 13:00:00,0.42942955,0.31497302,22.05319861,22.33033661,1742734800000,12.22871497,1742734800000,127631.26641253,10843619855.805906
1742738400000,2025-03-23 14:00:00,1.86259842,0.54652502,115.21759438,117.34370041,1742738400000,112.83144859,1742738400000,127744.09786112,10858105341.9256
1742742000000,2025-03-23 15:00:00,0.10854236,0.55439528,5.54533444,5.75274485,1742742000000,1.4538505600000002,1742742000000,127745.55171168,10885494339.296162
1742745600000,2025-03-23 16:00:00,0.44201223,0.58332196,23.32160865,24.31067239,1742745600000,7.330749839999999,1742745600000,127752.88246152,10872223219.852585
1742749200000,2025-03-23 17:00:00,0.2739839,0.57521141,12.91720083,13.15122724,1742749200000,-4.92151221,1742749200000,127747.96094931,10857405214.72906
1742752800000,2025-03-23 18:00:00,0.0760103,0.53959399,1.36547162,1.3681854,1742752800000,0.54962023,1742752800000,127748.51056954,10841731792.859522
1742756400000,2025-03-23 19:00:00,0.16233438,0.47927302,7.13930926,7.30504705,1742756400000,1.42194396,1742756400000,127749.9325135,10861792473.574064
1742760000000,2025-03-23 20:00:00,0.03750206,0.42328338,0.96395681,1.01255562,1742760000000,-13.05586069,1742760000000,127736.87665281,10876041703.54836
1742763600000,2025-03-23 21:00:00,0.02187427,0.16032279,0.71157134,0.83122232,1742763600000,-32.26884372,1742763600000,127704.60780909,10877818197.580524
1742767200000,2025-03-23 22:00:00,0.29110459,0.1864031,8.91332312,9.02424215,1742767200000,-9.7894146,1742767200000,127694.81839449,10903520706.873798
1742770800000,2025-03-23 23:00:00,0.56235229,0.20359454,23.48882965,23.61879611,1742770800000,21.631621090000003,1742770800000,127716.45001558,10947375315.184904
1742774400000,2025-03-24 00:00:00,1.93339259,0.44065293,122.69645483,127.60391092,1742774400000,38.93230698000001,1742774400000,127755.38232256,11039941764.304836
1742778000000,2025-03-24 01:00:00,0.3825553,0.48444507,28.03668448,29.07420249,1742778000000,14.95629011,1742778000000,127770.33861267,10932063423.142326
1742781600000,2025-03-24 02:00:00,0.66960997,0.55691301,39.15493227,41.51581786,1742781600000,33.53945344,1742781600000,127803.87806611,10977728525.667112
1742785200000,2025-03-24 03:00:00,0.51143453,0.62461765,39.55073652,42.96050021,1742785200000,13.96860144,1742785200000,127817.84666755,11031449603.634085
1742788800000,2025-03-24 04:00:00,0.40704899,0.67964261,25.73360088,27.27228248,1742788800000,-73.26387238,1742788800000,127744.58279517,11101540037.851711
1742792400000,2025-03-24 05:00:00,0.4207123,0.698158,30.13817523,32.39484729,1742792400000,25.96989213,1742792400000,127770.5526873,11105651618.951792
1742796000000,2025-03-24 06:00:00,0.65943284,0.71202665,52.05013239,60.00838873,1742796000000,40.76649973,1742796000000,127811.31918703,11133690012.429798
1742799600000,2025-03-24 07:00:00,0.7120765,0.53755292,31.60677017,32.04344251,1742799600000,25.54221939,1742799600000,127836.86140642,11109873005.110262
1742803200000,2025-03-24 08:00:00,2.42803477,0.82976427,154.55301244,155.39422499,1742803200000,104.58446205,1742803200000,127941.44586847,11178531179.715595
1742806800000,2025-03-24 09:00:00,1.4840751,0.94611643,137.66686968,148.40750988,1742806800000,44.62602288,1742806800000,127986.07189135,11162193052.308554
1742810400000,2025-03-24 10:00:00,0.37748986,0.92698148,33.66569085,36.23902628,1742810400000,5.232379239999997,1742810400000,127991.30427059,11237417629.190182
1742814000000,2025-03-24 11:00:00,0.58084987,0.95181018,53.21644335,63.89348582,1742814000000,15.381111860000004,1742814000000,128006.68538245,11225668024.017656
1742817600000,2025-03-24 12:00:00,0.90189109,1.02055,62.02742508,63.13237635,1742817600000,24.73459234,1742817600000,128031.41997479,11183526648.233677
1742821200000,2025-03-24 13:00:00,0.4562947,0.99153027,21.84341997,22.35844048,1742821200000,-6.132571670000001,1742821200000,128025.28740312,11181044010.90172
1742824800000,2025-03-24 14:00:00,0.09470539,0.9033344,8.19081827,9.4705394,1742824800000,-245.31953509,1742824800000,127779.96786803,11239998732.779291
1742828400000,2025-03-24 15:00:00,0.77875856,0.66772351,32.28915471,32.70785943,1742828400000,-67.84217156,1742828400000,127712.12569647,11226784607.791817
1742832000000,2025-03-24 16:00:00,0.15057855,0.477224,17.58925241,21.23157534,1742832000000,-109.84790676,1742832000000,127602.27778971,11232932467.78381
1742835600000,2025-03-24 17:00:00,0.22025918,0.45476248,14.28471424,15.19788332,1742835600000,-36.00431274,1742835600000,127566.27347697,11283306918.740513
1742839200000,2025-03-24 18:00:00,0.23113216,0.4048028,16.39037994,16.87264747,1742839200000,-33.94361747000001,1742839200000,127532.3298595,11290753769.054758
1742842800000,2025-03-24 19:00:00,0.70961781,0.37733519,27.43450198,27.67509477,1742842800000,-246.52922074000003,1742842800000,127285.80063876,11230838949.27084
1742846400000,2025-03-24 20:00:00,0.25574598,0.34868538,16.60621914,17.64647283,1742846400000,-48.22156627,1742846400000,127237.57907249,11185162047.896172
1742850000000,2025-03-24 21:00:00,0.33906004,0.38359318,12.99753523,13.22334139,1742850000000,-93.40166825,1742850000000,127144.17740424,11201103302.297615
1742853600000,2025-03-24 22:00:00,0.14083864,0.29246177,6.76735578,7.04193181,1742853600000,-162.4434288,1742853600000,126981.73397544,11131165313.036009
1742857200000,2025-03-24 23:00:00,0.12372343,0.28862532,6.31791827,6.55734173,1742857200000,-180.48411625,1742857200000,126801.24985919,11101934442.876831
1742860800000,2025-03-25 00:00:00,0.2049899,0.28644399,6.5009065,6.55967674,1742860800000,-100.32271859,1742860800000,126700.9271406,11073623719.260893
1742864400000,2025-03-25 01:00:00,0.52765935,0.32880502,34.411589,35.35317675,1742864400000,-57.246207,1742864400000,126643.6809336,11023610742.076103
1742868000000,2025-03-25 02:00:00,0.38289555,0.28213041,27.03529065,27.56847981,1742868000000,12.96521586,1742868000000,126656.64614946,11016221106.058435
1742871600000,2025-03-25 03:00:00,0.61822742,0.33391348,53.17196623,59.34983226,1742871600000,13.564099419999998,1742871600000,126670.21024888,10968676610.223969
1742875200000,2025-03-25 04:00:00,0.81284369,0.40159685,74.47850147,77.22015056,1742875200000,27.630203149999996,1742875200000,126697.84045203,10960602825.639568
1742878800000,2025-03-25 05:00:00,0.48082945,0.45016697,36.80646154,37.50469711,1742878800000,-33.70133035999999,1742878800000,126664.13912167,10984047539.240587
1742882400000,2025-03-25 06:00:00,0.61205224,0.51992823,42.42140481,42.84365698,1742882400000,-41.201346390000005,1742882400000,126622.93777528,10967816042.070171
1742886000000,2025-03-25 07:00:00,0.50712975,0.56309106,27.60163394,28.39926583,1742886000000,-59.48783232,1742886000000,126563.44994296,10935756986.57945
1742889600000,2025-03-25 08:00:00,0.07359648,0.49822494,5.58657725,6.25570055,1742889600000,-63.96885551,1742889600000,126499.48108745,10968843492.25924
1742893200000,2025-03-25 09:00:00,0.53454258,0.5198888,31.03609855,32.60709727,1742893200000,12.548265299999995,1742893200000,126512.02935275,11038829198.211548
1742896800000,2025-03-25 10:00:00,0.73447399,0.53649545,31.12628091,31.58238153,1742896800000,-93.03325817,1742896800000,126418.99609458,11032942029.572716
1742900400000,2025-03-25 11:00:00,0.37530031,0.47398926,36.55159137,38.28063165,1742900400000,10.428813479999995,1742900400000,126429.42490806,11046789765.331968
1742904000000,2025-03-25 12:00:00,0.47394309,0.47300549,28.69518074,31.28024385,1742904000000,18.91985079,1742904000000,126448.34475885,11011538602.01067
1742907600000,2025-03-25 13:00:00,0.65571576,0.47924314,57.01109521,59.01441844,1742907600000,15.02993816,1742907600000,126463.37469701,11091228960.240438
1742911200000,2025-03-25 14:00:00,0.45234316,0.47141648,38.1460265,39.80619846,1742911200000,-93.70557807,1742911200000,126369.66911894,11117860330.358004
1742914800000,2025-03-25 15:00:00,0.10215459,0.47549621,7.73285056,8.37667672,1742914800000,-41.89486498,1742914800000,126327.77425396,11093204749.651173
1742918400000,2025-03-25 16:00:00,0.19732488,0.42732225,7.75038608,8.09032028,1742918400000,-60.68886441,1742918400000,126267.08538955,11075611024.393583
1742922000000,2025-03-25 17:00:00,0.17513059,0.34741605,12.89984889,14.18557765,1742922000000,-16.011152519999996,1742922000000,126251.07423703,11100703366.21236
1742925600000,2025-03-25 18:00:00,0.08166825,0.30546862,4.28232213,4.49175348,1742925600000,-101.39483524,1742925600000,126149.67940179,11055147049.612106
1742929200000,2025-03-25 19:00:00,0.18448998,0.26411817,5.34090073,5.35020934,1742929200000,-42.99740528,1742929200000,126106.68199651,11108668495.24221
1742932800000,2025-03-25 20:00:00,0.01288377,0.17228503,0.3830136,0.39939684,1742932800000,-37.62603227,1742932800000,126069.05596424,11102311370.172909
1742936400000,2025-03-25 21:00:00,0.08395844,0.11965864,4.56202789,4.7856309,1742936400000,-4.061135559999999,1742936400000,126064.99482868,11083923941.437737
1742940000000,2025-03-25 22:00:00,0.86663606,0.22887028,46.57744893,46.79834747,1742940000000,16.203370800000002,1742940000000,126081.19819948,11045168362.579617
1742943600000,2025-03-25 23:00:00,0.18646418,0.22731875,17.62168195,18.45995346,1742943600000,-19.11183755,1742943600000,126062.08636193,11032183904.996843
1742947200000,2025-03-26 00:00:00,0.21912469,0.23360362,21.11637911,23.22721734,1742947200000,17.74528902,1742947200000,126079.83165095,11052766594.360533
1742950800000,2025-03-26 01:00:00,0.30039428,0.2648502,18.78972707,19.22523414,1742950800000,6.6608583800000005,1742950800000,126086.49250933,11074889178.56496
1742954400000,2025-03-26 02:00:00,1.02060983,0.38429589,103.75780402,108.18464163,1742954400000,62.072815250000005,1742954400000,126148.56532458,11018437864.966644
1742958000000,2025-03-26 03:00:00,1.68111154,0.62261415,135.31654676,139.53225777,1742958000000,99.2243297,1742958000000,126247.78965428,11003096331.639973
1742961600000,2025-03-26 04:00:00,1.42602524,0.81433797,125.91087352,126.91624615,1742961600000,112.64057073,1742961600000,126360.43022501,11036304994.6558
1742965200000,2025-03-26 05:00:00,1.3499472,0.88338242,72.99172976,74.24709612,1742965200000,65.48597559,1742965200000,126425.9162006,11066762740.01942
1742968800000,2025-03-26 06:00:00,0.51232962,0.92993463,49.44694573,52.76995037,1742968800000,-5.589298890000002,1742968800000,126420.32690171,11102148715.79216
1742972400000,2025-03-26 07:00:00,0.23157733,0.93171358,15.63344142,16.44199073,1742972400000,-36.32637684,1742972400000,126384.00052487,11149646639.71635
1742976000000,2025-03-26 08:00:00,0.65699966,0.9826572,43.73247304,44.01897704,1742976000000,31.398409480000005,1742976000000,126415.39893435,11117639292.576452
1742979600000,2025-03-26 09:00:00,0.02249259,0.84006903,2.16553306,2.56415559,1742979600000,-105.88683817,1742979600000,126309.51209618,11119910762.848837
1742983200000,2025-03-26 10:00:00,0.40285379,0.65746078,31.32725497,33.83971846,1742983200000,-196.18763456,1742983200000,126113.32446162,11129401276.82502
1742986800000,2025-03-26 11:00:00,0.79971843,0.56798837,53.22143378,54.38085332,1742986800000,16.057549280000003,1742986800000,126129.3820109,11102473210.633408
1742990400000,2025-03-26 12:00:00,0.91308129,0.50557896,40.68461723,41.08865785,1742990400000,23.41565112,1742990400000,126152.79766202,11076671869.78604
1742994000000,2025-03-26 13:00:00,0.82615563,0.55041125,36.7927186,37.17700313,1742994000000,-49.78879723,1742994000000,126103.00886479,11063069238.387545
1742997600000,2025-03-26 14:00:00,0.39269176,0.57342759,15.87611809,16.10036222,1742997600000,-21.40472743,1742997600000,126081.60413736,10934646263.858587
1743001200000,2025-03-26 15:00:00,0.27562918,0.5189461,34.80601166,39.69060165,1743001200000,-63.08123449000001,1743001200000,126018.52290287,10943474710.871605
1743004800000,2025-03-26 16:00:00,0.170739,0.54012415,13.62070362,14.34207616,1743004800000,-227.95756924,1743004800000,125790.56533363,10897942215.705006
1743008400000,2025-03-26 17:00:00,0.0851758,0.49474158,3.47524099,3.74773537,1743008400000,-43.489308,1743008400000,125747.07602563,10890750475.329292
1743012000000,2025-03-26 18:00:00,0.89521266,0.50838362,65.58803452,66.24573698,1743012000000,15.314619760000006,1743012000000,125762.39064539,10874824062.676165
1743015600000,2025-03-26 19:00:00,1.50775054,0.59333637,65.72731235,66.34102359,1743015600000,22.92863499000001,1743015600000,125785.31928038,10910719963.014263
1743019200000,2025-03-26 20:00:00,1.2644649,0.65595198,56.35977878,67.01663987,1743019200000,-57.97170768,1743019200000,125727.3475727,10969203166.828842
1743022800000,2025-03-26 21:00:00,0.48476143,0.66910479,25.83908715,26.17711728,1743022800000,-72.68355608,1743022800000,125654.66401662,10970565389.62684
1743026400000,2025-03-26 22:00:00,0.25749127,0.66651366,13.20123636,13.3895462,1743026400000,-19.46356702,1743026400000,125635.2004496,10910219595.14445
1743030000000,2025-03-26 23:00:00,0.15364745,0.66407201,6.31157689,6.45319295,1743030000000,-6.170455710000001,1743030000000,125629.02999389,10912400566.286913
1743033600000,2025-03-27 00:00:00,0.48305956,0.72091254,23.84692413,24.15297776,1743033600000,22.1387991,1743033600000,125651.16879299,10960789387.543003
1743037200000,2025-03-27 01:00:00,0.20030741,0.62164037,16.89076162,17.82735944,1743037200000,11.047574869999998,1743037200000,125662.21636786,10987619984.073862
1743040800000,2025-03-27 02:00:00,0.25476579,0.44264254,16.26230632,16.5597763,1743040800000,-18.51563748,1743040800000,125643.70073038,11004220710.749506
